Date,Open,High,Low,Close,Volume
2022/9/15 下午 4:00:00,392.96,395.96,388.78,390.12,87633840
2022/9/16 下午 4:00:00,384.14,386.25,382.11,385.56,103084819
2022/9/19 下午 4:00:00,382.26,388.55,382.18,388.55,73278490
2022/9/20 下午 4:00:00,385.06,386.12,381.2,384.09,77274882
2022/9/21 下午 4:00:00,386.11,389.31,377.38,377.39,106746554
2022/9/22 下午 4:00:00,376.58,378.3,373.44,374.22,89472641
2022/9/23 下午 4:00:00,370.58,370.62,363.29,367.95,122346933
2022/9/26 下午 4:00:00,366.41,370.21,363.03,364.31,92581244
2022/9/27 下午 4:00:00,368.02,370.4,360.87,363.38,108294074
2022/9/28 下午 4:00:00,364.38,372.3,362.6,370.53,110802217
2022/9/29 下午 4:00:00,366.81,367.11,359.7,362.79,112952315
2022/9/30 下午 4:00:00,361.8,365.91,357.04,357.18,153711243
2022/10/3 下午 4:00:00,361.08,368.55,359.21,366.61,89756479
2022/10/4 下午 4:00:00,372.4,378,366.57,377.97,103602775
2022/10/5 下午 4:00:00,373.39,379.46,370.95,377.09,88065669
2022/10/6 下午 4:00:00,375.62,378.72,372.68,373.2,82333543
2022/10/7 下午 4:00:00,368.97,373.29,360.94,362.79,107789498
2022/10/10 下午 4:00:00,363.96,364.21,357.67,360.02,76042765
2022/10/11 下午 4:00:00,358.24,363.03,355.71,357.74,92482785
2022/10/12 下午 4:00:00,358.17,359.82,356.3,356.56,76991799
2022/10/13 下午 4:00:00,349.21,367.51,348.11,365.97,147254518
2022/10/14 下午 4:00:00,368.55,370.26,356.96,357.63,123737013
2022/10/17 下午 4:00:00,364.01,367.98,357.28,366.82,93168231
2022/10/18 下午 4:00:00,375.13,375.45,367.52,371.13,97162850
2022/10/19 下午 4:00:00,368.99,371.85,365.55,368.5,79746863
2022/10/20 下午 4:00:00,368.03,372.67,364.61,365.41,88283087
2022/10/21 下午 4:00:00,365.12,374.8,363.54,374.29,131038379
2022/10/24 下午 4:00:00,375.89,380.06,373.11,378.87,85436907
2022/10/25 下午 4:00:00,378.79,385.25,378.67,384.92,78846348
2022/10/26 下午 4:00:00,381.62,387.58,381.35,382.02,104087348
2022/10/27 下午 4:00:00,383.07,385,379.33,379.98,81971756
2022/10/28 下午 4:00:00,379.87,389.52,379.68,389.02,100301958
2022/10/31 下午 4:00:00,386.44,388.4,385.26,386.21,96631258
2022/11/1 下午 4:00:00,390.14,390.39,383.29,384.52,85407598
2022/11/2 下午 4:00:00,383.9,388.63,374.76,374.87,126990356
2022/11/3 下午 4:00:00,371.47,374.2,368.79,371.01,87100115
2022/11/4 下午 4:00:00,377,378.87,370,376.35,103505182
2022/11/7 下午 4:00:00,377.71,380.57,375.53,379.95,68286947
2022/11/8 下午 4:00:00,381.11,385.12,377.72,382,84641062
2022/11/9 下午 4:00:00,379.93,381.14,373.61,374.13,78495470
2022/11/10 下午 4:00:00,388.05,395.04,385.64,394.69,141455847
2022/11/11 下午 4:00:00,395.59,399.35,393.61,398.51,93839872
2022/11/14 下午 4:00:00,396.66,400.18,394.83,395.12,71893165
2022/11/15 下午 4:00:00,401.15,402.31,394.49,398.49,93194452
2022/11/16 下午 4:00:00,396.78,397.78,394.79,395.45,68508454
2022/11/17 下午 4:00:00,390.46,394.95,390.14,394.24,74496255
2022/11/18 下午 4:00:00,397.74,397.81,393.04,396.03,92922451
2022/11/21 下午 4:00:00,394.64,395.82,392.66,394.59,51243189
2022/11/22 下午 4:00:00,396.63,400.07,395.15,399.9,60429025
2022/11/23 下午 4:00:00,399.55,402.93,399.31,402.42,68261628
2022/11/25 下午 1:15:00,401.83,402.91,401.54,402.33,30545434
2022/11/28 下午 4:00:00,399.09,400.81,395.11,395.91,68021749
2022/11/29 下午 4:00:00,396.05,397.3,393.3,395.23,52310039
2022/11/30 下午 4:00:00,395.49,407.68,393.48,407.68,144566653
2022/12/1 下午 4:00:00,408.77,410,404.75,407.38,76398170
2022/12/2 下午 4:00:00,402.25,407.86,402.14,406.91,85342731
2022/12/5 下午 4:00:00,403.95,404.93,398.17,399.59,77289815
2022/12/6 下午 4:00:00,399.42,399.99,391.64,393.83,77972217
2022/12/7 下午 4:00:00,392.94,395.64,391.97,393.16,65927896
2022/12/8 下午 4:00:00,395.14,397.36,393.27,396.24,60737912
2022/12/9 下午 4:00:00,394.94,397.62,393.15,393.28,81447733
2022/12/12 下午 4:00:00,394.11,398.95,393.41,398.95,75405835
2022/12/13 下午 4:00:00,410.22,410.49,399.07,401.97,123782534
2022/12/14 下午 4:00:00,401.61,405.5,396.31,399.4,108111349
2022/12/15 下午 4:00:00,394.3,395.25,387.89,389.63,117705889
2022/12/16 下午 4:00:00,385.18,386.58,381.04,383.27,119857952
2022/12/19 下午 4:00:00,383.47,383.82,378.28,380.02,79878103
2022/12/20 下午 4:00:00,379.23,382.23,377.85,380.54,74427240
2022/12/21 下午 4:00:00,383.25,387.41,382.69,386.23,78167369
2022/12/22 下午 4:00:00,383.05,386.21,374.77,380.72,100120855
2022/12/23 下午 4:00:00,379.65,383.06,378.03,382.91,59857329
2022/12/27 下午 4:00:00,382.79,383.15,379.65,381.4,51638180
2022/12/28 下午 4:00:00,381.33,383.39,376.42,376.66,70911520
2022/12/29 下午 4:00:00,379.63,384.35,379.08,383.44,66970877
2022/12/30 下午 4:00:00,380.64,382.58,378.43,382.43,84022205
2023/1/3 下午 4:00:00,384.37,386.43,377.83,380.82,74850731
2023/1/4 下午 4:00:00,383.18,385.88,380,383.76,85934098
2023/1/5 下午 4:00:00,381.72,381.84,378.76,379.38,76970456
2023/1/6 下午 4:00:00,382.61,389.25,379.41,388.08,104189603
2023/1/9 下午 4:00:00,390.37,393.7,387.67,387.86,73978071
2023/1/10 下午 4:00:00,387.25,390.65,386.27,390.58,65358094
2023/1/11 下午 4:00:00,392.23,395.6,391.38,395.52,68881080
2023/1/12 下午 4:00:00,396.67,398.49,392.42,396.96,90157699
2023/1/13 下午 4:00:00,393.62,399.1,393.34,398.5,63903932
2023/1/17 下午 4:00:00,398.48,400.23,397.06,397.77,62677281
2023/1/18 下午 4:00:00,399.01,400.12,391.28,391.49,99632262
2023/1/19 下午 4:00:00,389.36,391.08,387.26,388.64,86958919
2023/1/20 下午 4:00:00,390.1,396.04,388.38,395.88,91806356
2023/1/23 下午 4:00:00,396.72,402.65,395.72,400.63,84178797
2023/1/24 下午 4:00:00,398.88,401.15,397.64,400.2,59524911
2023/1/25 下午 4:00:00,395.95,400.7,393.56,400.35,84800251
2023/1/26 下午 4:00:00,403.13,404.92,400.03,404.75,72287425
2023/1/27 下午 4:00:00,403.66,408.16,403.44,405.68,68346180
2023/1/30 下午 4:00:00,402.8,405.13,400.28,400.59,74202018
2023/1/31 下午 4:00:00,401.13,406.53,400.77,406.48,86811786
2023/2/1 下午 4:00:00,405.21,413.67,402.35,410.8,101459155
2023/2/2 下午 4:00:00,414.86,418.31,412.88,416.78,101654463
2023/2/3 下午 4:00:00,411.59,416.97,411.09,412.35,94736781
2023/2/6 下午 4:00:00,409.79,411.29,408.1,409.83,60295325
2023/2/7 下午 4:00:00,408.87,416.49,407.57,415.19,90990745
2023/2/8 下午 4:00:00,413.13,414.53,409.93,410.65,76227462
2023/2/9 下午 4:00:00,414.41,414.57,405.81,407.09,78694859
2023/2/10 下午 4:00:00,405.86,408.44,405.01,408.04,70769715
2023/2/13 下午 4:00:00,408.72,412.97,408.24,412.83,64913539
2023/2/14 下午 4:00:00,411.24,415.05,408.51,412.64,88389313
2023/2/15 下午 4:00:00,410.35,414.06,409.47,413.98,61685279
2023/2/16 下午 4:00:00,408.79,412.91,408.14,408.28,76431469
2023/2/17 下午 4:00:00,406.06,407.51,404.05,407.26,89257815
2023/2/21 下午 4:00:00,403.06,404.16,398.82,399.09,82655924
2023/2/22 下午 4:00:00,399.52,401.13,397.02,398.54,83742293
2023/2/23 下午 4:00:00,401.56,402.2,396.25,400.66,96242399
2023/2/24 下午 4:00:00,395.42,397.25,393.64,396.38,108194413
2023/2/27 下午 4:00:00,399.87,401.29,396.75,397.73,80444736
2023/2/28 下午 4:00:00,397.23,399.28,396.15,396.26,96438567
2023/3/1 下午 4:00:00,395.41,396.69,393.38,394.74,99706823
2023/3/2 下午 4:00:00,392.68,398.69,392.33,397.81,85404726
2023/3/3 下午 4:00:00,399.71,404.45,399.03,404.19,90119952
2023/3/6 下午 4:00:00,405.05,407.45,404.01,404.47,72795946
2023/3/7 下午 4:00:00,404.42,404.67,397.63,398.27,108310596
2023/3/8 下午 4:00:00,398.39,399.71,396.59,398.92,74746632
2023/3/9 下午 4:00:00,399.74,401.48,390.53,391.56,111945322
2023/3/10 下午 4:00:00,390.99,393.16,384.32,385.91,189252996
2023/3/13 下午 4:00:00,381.81,390.39,380.65,385.36,157789967
2023/3/14 下午 4:00:00,390.5,393.45,387.05,391.73,149752357
2023/3/15 下午 4:00:00,385.89,389.49,383.71,389.28,172996933
2023/3/16 下午 4:00:00,386.82,396.47,386.29,396.11,143753940
2023/3/17 下午 4:00:00,393.22,394.4,388.55,389.99,140553411
2023/3/20 下午 4:00:00,390.8,394.17,390.07,393.74,93055783
2023/3/21 下午 4:00:00,397.24,399.41,395.58,398.91,91524248
2023/3/22 下午 4:00:00,398.73,402.49,392.07,392.11,111746583
2023/3/23 下午 4:00:00,395.09,399.29,390.35,393.17,119351319
2023/3/24 下午 4:00:00,391.84,395.84,389.4,395.75,107770124
2023/3/27 下午 4:00:00,398.12,398.92,395.56,396.49,74010408
2023/3/28 下午 4:00:00,395.77,396.49,393.69,395.6,62871680
2023/3/29 下午 4:00:00,399.93,401.6,398.68,401.35,77497876
2023/3/30 下午 4:00:00,404.09,404.35,401.76,403.7,69840049
2023/3/31 下午 4:00:00,404.66,409.7,404.55,409.39,112062624
2023/4/3 下午 4:00:00,408.85,411.37,408.44,410.95,67391097
2023/4/4 下午 4:00:00,411.62,411.92,407.24,408.67,66601534
2023/4/5 下午 4:00:00,407.91,408.7,405.88,407.6,65200243
2023/4/6 下午 4:00:00,406.77,409.48,405.68,409.19,63743345
2023/4/10 下午 4:00:00,406.61,409.69,405.97,409.61,63681042
2023/4/11 下午 4:00:00,410.26,411.18,408.92,409.72,59297945
2023/4/12 下午 4:00:00,411.87,412.17,407.44,408.05,86420379
2023/4/13 下午 4:00:00,409.18,413.84,407.99,413.47,85814754
2023/4/14 下午 4:00:00,412.81,415.09,410.06,412.46,78161500
2023/4/17 下午 4:00:00,412.37,413.96,411.09,413.94,66436399
2023/4/18 下午 4:00:00,415.58,415.72,412.78,414.21,63559997
2023/4/19 下午 4:00:00,412.22,415.08,412.16,414.14,55227330
2023/4/20 下午 4:00:00,411.21,413.7,410.27,411.88,75840359
2023/4/21 下午 4:00:00,412.19,412.68,410.17,412.2,73457422
2023/4/24 下午 4:00:00,411.99,413.07,410.6,412.63,64332095
2023/4/25 下午 4:00:00,410.58,411.16,406.02,406.08,97766721
2023/4/26 下午 4:00:00,406.72,407.84,403.78,404.36,80447049
2023/4/27 下午 4:00:00,407,412.69,406.74,412.41,92968369
2023/4/28 下午 4:00:00,411.49,415.94,411.43,415.93,89433137
2023/5/1 下午 4:00:00,415.47,417.62,415.27,415.51,62122254
2023/5/2 下午 4:00:00,414.77,414.82,407.82,410.84,103998484
2023/5/3 下午 4:00:00,411.36,413.87,407.77,408.02,91531769
2023/5/4 下午 4:00:00,406.93,407.27,403.74,405.13,94901863
2023/5/5 下午 4:00:00,408.91,413.72,408.64,412.63,87891791
2023/5/8 下午 4:00:00,412.97,413.24,411.28,412.74,50046768
2023/5/9 下午 4:00:00,411.13,412.09,410.69,410.93,49220119
2023/5/10 下午 4:00:00,413.88,414.54,408.87,412.85,96142922
2023/5/11 下午 4:00:00,411.95,412.43,409.97,412.13,70157064
2023/5/12 下午 4:00:00,413.42,413.64,409.07,411.59,70481548
2023/5/15 下午 4:00:00,412.22,413.43,410.23,413.01,54289383
2023/5/16 下午 4:00:00,411.86,412.82,410.24,410.25,57705495
2023/5/17 下午 4:00:00,412.35,415.86,410.64,415.23,87286957
2023/5/18 下午 4:00:00,414.9,419.67,414.67,419.23,97177195
2023/5/19 下午 4:00:00,420.17,420.72,417.35,418.62,103793317
2023/5/22 下午 4:00:00,418.64,420.39,417.35,418.79,60745399
2023/5/23 下午 4:00:00,417.08,418.72,413.68,414.09,86383493
2023/5/24 下午 4:00:00,412.42,412.82,409.88,411.09,89213678
2023/5/25 下午 4:00:00,414.74,416.16,412.41,414.65,90961606
2023/5/26 下午 4:00:00,415.33,420.77,415.25,420.02,93829975
2023/5/30 下午 4:00:00,422.03,422.58,418.74,420.18,72215960
2023/5/31 下午 4:00:00,418.28,419.22,416.22,417.85,110811780
2023/6/1 下午 4:00:00,418.09,422.92,416.79,421.82,88865018
2023/6/2 下午 4:00:00,424.5,428.74,423.95,427.92,91426171
2023/6/5 下午 4:00:00,428.28,429.62,426.37,427.1,65460158
2023/6/6 下午 4:00:00,426.67,428.58,425.99,428.03,64022175
2023/6/7 下午 4:00:00,428.44,429.62,426.11,426.55,85373275
2023/6/8 下午 4:00:00,426.62,429.6,425.82,429.13,61952842
2023/6/9 下午 4:00:00,429.96,431.99,428.87,429.9,85647268
2023/6/12 下午 4:00:00,430.92,433.88,430.17,433.8,76256703
2023/6/13 下午 4:00:00,435.32,437.33,434.63,436.66,95899704
2023/6/14 下午 4:00:00,437.01,439.06,433.59,437.18,100612080
2023/6/15 下午 4:00:00,436.33,443.9,436.23,442.6,110303091
2023/6/16 下午 4:00:00,443.02,443.61,438.97,439.46,114165849
2023/6/20 下午 4:00:00,437.45,438.37,435.03,437.18,76160359
2023/6/21 下午 4:00:00,436.16,436.99,434.33,434.94,76982251
2023/6/22 下午 4:00:00,433.95,436.62,433.6,436.51,70637175
2023/6/23 下午 4:00:00,432.93,435.06,432.47,433.21,92074537
2023/6/26 下午 4:00:00,432.62,434.61,431.19,431.44,72823560
2023/6/27 下午 4:00:00,432.35,436.81,431.88,436.17,72813699
2023/6/28 下午 4:00:00,435.05,437.44,434.41,436.39,75635976
2023/6/29 下午 4:00:00,435.96,438.28,435.54,438.11,67882304
2023/6/30 下午 4:00:00,441.44,444.3,441.11,443.28,104964019
2023/7/3 下午 1:15:00,442.92,444.08,442.63,443.79,32793378
2023/7/5 下午 4:00:00,441.91,443.89,441.9,443.13,58418432
2023/7/6 下午 4:00:00,439.42,440.1,437.06,439.66,80658302
2023/7/7 下午 4:00:00,438.63,442.64,438.3,438.55,86134178
2023/7/10 下午 4:00:00,438.18,439.84,437.59,439.66,62443501
2023/7/11 下午 4:00:00,440.45,442.97,439.44,442.46,64463752
2023/7/12 下午 4:00:00,446.39,447.48,444.91,446.02,91924527
2023/7/13 下午 4:00:00,447.9,450.38,447.45,449.56,72425241
2023/7/14 下午 4:00:00,450.48,451.36,448.49,449.28,69815823
2023/7/17 下午 4:00:00,449.13,451.93,449.08,450.84,52680221
2023/7/18 下午 4:00:00,450.5,454.86,450.05,454.19,80744448
2023/7/19 下午 4:00:00,455.01,456.43,454.11,455.2,65891688
2023/7/20 下午 4:00:00,454.17,455.1,451.44,452.18,70591642
2023/7/21 下午 4:00:00,453.96,454.17,452.17,452.18,71275618
2023/7/24 下午 4:00:00,453.37,455.04,452.3,454.2,54023382
2023/7/25 下午 4:00:00,453.92,456.74,453.87,455.44,55191240
2023/7/26 下午 4:00:00,454.47,456.99,453.38,455.51,71052885
2023/7/27 下午 4:00:00,459.02,459.44,451.55,452.49,92194375
2023/7/28 下午 4:00:00,455.88,457.78,452.49,456.92,80011790
2023/7/31 下午 4:00:00,457.41,458.16,456.05,457.79,62040449
2023/8/1 下午 4:00:00,456.27,457.25,455.49,456.48,55502199
2023/8/2 下午 4:00:00,453.25,453.52,449.35,450.13,93933369
2023/8/3 下午 4:00:00,448.04,450.79,447.37,448.84,64419692
2023/8/4 下午 4:00:00,450.72,452.9,446.27,446.81,100128902
2023/8/7 下午 4:00:00,448.71,450.87,447.99,450.71,58357464
2023/8/8 下午 4:00:00,448.08,450.7,445.27,448.75,71361324
2023/8/9 下午 4:00:00,449.03,449.2,444.96,445.75,78789575
2023/8/10 下午 4:00:00,448.19,451.7,444.7,445.91,93005495
2023/8/11 下午 4:00:00,443.97,446.7,443.35,445.65,68690902
2023/8/14 下午 4:00:00,444.7,448.11,444.38,448.11,47867441
2023/8/15 下午 4:00:00,446.27,446.64,442.3,442.89,75707534
2023/8/16 下午 4:00:00,442.46,444.18,439.53,439.64,80107206
2023/8/17 下午 4:00:00,441.16,441.43,435.75,436.29,95711315
2023/8/18 下午 4:00:00,433.37,437.57,433.01,436.5,98851960
2023/8/21 下午 4:00:00,437.55,440.11,435.32,439.34,68718957
2023/8/22 下午 4:00:00,441.18,441.18,437.57,438.15,65062861
2023/8/23 下午 4:00:00,439.25,443.67,439.1,443.03,68441021
2023/8/24 下午 4:00:00,444.69,445.22,436.86,436.89,88517272
2023/8/25 下午 4:00:00,438.68,441.3,435,439.97,102325103
2023/8/28 下午 4:00:00,442.24,443.4,439.97,442.76,61595393
2023/8/29 下午 4:00:00,442.65,449.45,442.46,449.16,83081916
2023/8/30 下午 4:00:00,449.51,451.67,448.78,451.01,69053911
2023/8/31 下午 4:00:00,451.65,452.83,450.16,450.35,66084563
2023/9/1 下午 4:00:00,453.17,453.67,449.68,451.19,58944098
2023/9/5 下午 4:00:00,450.73,451.06,449.17,449.24,55166210
2023/9/6 下午 4:00:00,448.4,448.51,443.81,446.22,70758512
2023/9/7 下午 4:00:00,443.11,445.55,442.75,444.85,70355426
2023/9/8 下午 4:00:00,444.9,447.11,444.53,445.52,62068437
2023/9/11 下午 4:00:00,448.24,448.77,446.47,448.45,60180118
2023/9/12 下午 4:00:00,446.95,448.53,445.39,445.99,67565422
2023/9/13 下午 4:00:00,446.22,447.71,445.08,446.51,60199272
2023/9/14 下午 4:00:00,449.07,451.08,447.72,450.36,83430814
2023/9/15 下午 4:00:00,447.14,447.48,442.92,443.37,111848859
2023/9/18 下午 4:00:00,443.05,444.97,442.56,443.63,55752213
2023/9/19 下午 4:00:00,442.68,443.29,439.94,442.71,66514648
2023/9/20 下午 4:00:00,444.01,444.44,438.43,438.64,82562602
2023/9/21 下午 4:00:00,435.7,435.97,431.23,431.39,104095826
2023/9/22 下午 4:00:00,432.45,434.1,429.99,430.42,100829684
2023/9/25 下午 4:00:00,429.17,432.27,428.72,432.23,70874534
2023/9/26 下午 4:00:00,429.09,429.82,425.02,425.88,96168436
2023/9/27 下午 4:00:00,427.09,427.67,422.29,426.05,104705847
2023/9/28 下午 4:00:00,425.48,430.25,424.87,428.52,92258308
2023/9/29 下午 4:00:00,431.67,431.85,425.91,427.48,115111319
2023/10/2 下午 4:00:00,426.62,428.6,424.46,427.31,83798599
2023/10/3 下午 4:00:00,425.06,427.37,420.18,421.59,103760607
2023/10/4 下午 4:00:00,422.07,425.43,420.56,424.66,87452968
2023/10/5 下午 4:00:00,424.36,425.37,421.17,424.5,70142744
2023/10/6 下午 4:00:00,421.97,431.13,420.6,429.54,113273309
2023/10/9 下午 4:00:00,427.58,432.88,427.01,432.29,80374362
2023/10/10 下午 4:00:00,432.94,437.22,432.53,434.54,78607268
2023/10/11 下午 4:00:00,435.64,436.58,433.18,436.32,62451736
2023/10/12 下午 4:00:00,436.95,437.34,431.23,433.66,81154230
2023/10/13 下午 4:00:00,435.21,436.45,429.88,431.5,95201132
2023/10/16 下午 4:00:00,433.82,437.14,433.57,436.04,75433194
2023/10/17 下午 4:00:00,432.81,438.14,432.45,436.02,75324708
2023/10/18 下午 4:00:00,434.19,435.18,429.09,430.21,93559798
2023/10/19 下午 4:00:00,430.95,432.82,425.73,426.43,121322957
2023/10/20 下午 4:00:00,425.98,426.54,421.08,421.19,123919874
2023/10/23 下午 4:00:00,419.61,424.45,417.8,420.46,92035095
2023/10/24 下午 4:00:00,422.65,424.82,420.74,423.63,78564239
2023/10/25 下午 4:00:00,421.89,421.92,417.02,417.55,94223198
2023/10/26 下午 4:00:00,416.45,417.33,411.6,412.55,115156761
2023/10/27 下午 4:00:00,414.19,414.6,409.21,410.68,107367671
2023/10/30 下午 4:00:00,413.56,416.68,412.22,415.59,86562675
2023/10/31 下午 4:00:00,416.18,418.53,414.21,418.2,79665150
2023/11/1 下午 4:00:00,419.2,423.5,418.65,422.66,98068115
2023/11/2 下午 4:00:00,426.58,430.92,426.56,430.76,94938909
2023/11/3 下午 4:00:00,433.14,436.29,433.01,434.69,100167775
2023/11/6 下午 4:00:00,435.47,436.15,433.68,435.69,67831660
2023/11/7 下午 4:00:00,435.69,437.59,434.51,436.93,64256114
2023/11/8 下午 4:00:00,437.55,438.09,434.87,437.25,61746027
2023/11/9 下午 4:00:00,438.43,438.47,433.4,433.84,83174417
2023/11/10 下午 4:00:00,435.98,440.93,433.83,440.61,89558054
2023/11/13 下午 4:00:00,439.23,441.33,438.42,440.19,52236068
2023/11/14 下午 4:00:00,446.32,450.06,446.09,448.73,97176935
2023/11/15 下午 4:00:00,450.11,451.38,448.8,449.68,77327573
2023/11/16 下午 4:00:00,449.22,450.56,448.12,450.23,66665797
2023/11/17 下午 4:00:00,450.24,451.42,449.29,450.79,83193902
2023/11/20 下午 4:00:00,450.53,455.13,450.52,454.26,70055633
2023/11/21 下午 4:00:00,453.18,454.13,451.96,453.27,49244639
2023/11/22 下午 4:00:00,454.98,456.38,453.89,455.02,59446573
2023/11/24 下午 1:15:00,455.07,455.5,454.73,455.3,29737375
2023/11/27 下午 4:00:00,454.65,455.49,454.08,454.48,50505985
2023/11/28 下午 4:00:00,454.08,456.27,453.5,454.93,62115011
2023/11/29 下午 4:00:00,457.15,458.32,454.2,454.61,63145992
2023/11/30 下午 4:00:00,455.48,456.76,453.34,456.4,79752700
2023/12/1 下午 4:00:00,455.77,459.65,455.16,459.1,89183400
2023/12/4 下午 4:00:00,455.6,459.12,454.34,456.69,72430888
2023/12/5 下午 4:00:00,455.26,457.59,454.87,456.6,69793469
2023/12/6 下午 4:00:00,458.81,458.84,454.31,454.76,69124685
2023/12/7 下午 4:00:00,456.91,458.9,456.29,458.23,66995446
2023/12/8 下午 4:00:00,457.46,460.75,457.21,460.2,83194404
2023/12/11 下午 4:00:00,459.69,462.17,459.47,461.99,65002247
2023/12/12 下午 4:00:00,461.63,464.2,460.6,464.1,68327617
2023/12/13 下午 4:00:00,464.49,470.76,464.12,470.5,93277960
2023/12/14 下午 4:00:00,472.5,473.73,469.25,472.01,119026049
2023/12/15 下午 4:00:00,469.49,470.7,467.43,469.33,141553673
2023/12/18 下午 4:00:00,470.98,472.98,469.89,471.97,70375285
2023/12/19 下午 4:00:00,472.53,474.92,472.45,474.84,55761805
2023/12/20 下午 4:00:00,473.96,475.9,467.82,468.26,102920959
2023/12/21 下午 4:00:00,471.33,472.98,468.84,472.7,86667465
2023/12/22 下午 4:00:00,473.86,475.38,471.7,473.65,67160419
2023/12/26 下午 4:00:00,474.07,476.58,473.99,475.65,55386952
2023/12/27 下午 4:00:00,475.44,476.66,474.89,476.51,68000311
2023/12/28 下午 4:00:00,476.88,477.55,476.26,476.69,77158116
2023/12/29 下午 4:00:00,476.49,477.03,473.3,475.31,122283149
2024/1/2 下午 4:00:00,472.16,473.67,470.49,472.65,123007793
2024/1/3 下午 4:00:00,470.43,471.19,468.17,468.79,103585866
2024/1/4 下午 4:00:00,468.3,470.96,467.05,467.28,84232169
2024/1/5 下午 4:00:00,467.49,470.44,466.43,467.92,86118913
2024/1/8 下午 4:00:00,468.43,474.75,468.3,474.6,74879074
2024/1/9 下午 4:00:00,471.87,474.93,471.35,473.88,65931439
2024/1/10 下午 4:00:00,474.16,477.45,473.87,476.56,67310640
2024/1/11 下午 4:00:00,477.59,478.12,472.26,476.35,77940723
2024/1/12 下午 4:00:00,477.84,478.6,475.23,476.68,58026420
2024/1/16 下午 4:00:00,475.26,476.61,473.06,474.93,85014870
2024/1/17 下午 4:00:00,471.82,472.79,469.87,472.29,68843871
2024/1/18 下午 4:00:00,474.01,477.06,472.42,476.49,91856248
2024/1/19 下午 4:00:00,477.65,482.72,476.54,482.43,110834483
2024/1/22 下午 4:00:00,484.01,485.22,482.78,483.45,75844931
2024/1/23 下午 4:00:00,484.01,485.11,482.89,484.86,49945297
2024/1/24 下午 4:00:00,487.81,488.77,484.88,485.39,81765039
2024/1/25 下午 4:00:00,487.58,488.31,485.39,488.03,72524989
2024/1/26 下午 4:00:00,487.59,489.12,486.54,487.41,76641609
2024/1/29 下午 4:00:00,487.73,491.42,487.17,491.27,61322751
2024/1/30 下午 4:00:00,490.56,491.62,490.11,490.89,58618386
2024/1/31 下午 4:00:00,488.62,489.08,482.86,482.88,126011062
2024/2/1 下午 4:00:00,484.63,489.23,483.8,489.2,91891637
2024/2/2 下午 4:00:00,489.65,496.05,489.3,494.35,99228192
2024/2/5 下午 4:00:00,493.7,494.38,490.23,492.55,75757102
2024/2/6 下午 4:00:00,493.52,494.32,492.05,493.98,55918602
2024/2/7 下午 4:00:00,496.29,498.53,495.36,498.1,70556506
2024/2/8 下午 4:00:00,498.1,498.71,497.26,498.32,52343636
2024/2/9 下午 4:00:00,498.84,501.65,498.49,501.2,63979375
2024/2/12 下午 4:00:00,501.17,503.5,500.24,500.98,56502283
2024/2/13 下午 4:00:00,494.53,497.09,490.72,494.08,113099199
2024/2/14 下午 4:00:00,496.79,499.07,494.4,498.57,68387827
2024/2/15 下午 4:00:00,499.29,502.2,498.8,502.01,61682960
2024/2/16 下午 4:00:00,501.7,502.87,498.75,499.51,75532928
2024/2/20 下午 4:00:00,497.72,498.41,494.45,496.76,71736740
2024/2/21 下午 4:00:00,495.42,497.37,493.56,497.21,59603771
2024/2/22 下午 4:00:00,504.01,508.49,503.02,507.5,76402535
2024/2/23 下午 4:00:00,509.27,510.13,507.1,507.85,61321818
2024/2/26 下午 4:00:00,508.3,508.75,505.86,505.99,50386738
2024/2/27 下午 4:00:00,506.7,507.16,504.75,506.93,48854528
2024/2/28 下午 4:00:00,505.33,506.86,504.96,506.26,56506634
2024/2/29 下午 4:00:00,508.07,509.74,505.35,508.08,83924795
2024/3/1 下午 4:00:00,508.98,513.29,508.56,512.85,76844844
2024/3/4 下午 4:00:00,512.03,514.2,512,512.3,49799257
2024/3/5 下午 4:00:00,510.24,510.7,504.91,507.18,72855623
2024/3/6 下午 4:00:00,510.55,512.07,508.42,509.75,68382367
2024/3/7 下午 4:00:00,513.14,515.89,509.81,514.81,58652085
2024/3/8 下午 4:00:00,515.46,518.22,511.13,511.72,86532535
2024/3/11 下午 4:00:00,510.48,511.88,508.5,511.28,62557183
2024/3/12 下午 4:00:00,513.45,517.38,510.86,516.78,73114439
2024/3/13 下午 4:00:00,517.11,517.29,514.49,515.97,55104088
2024/3/14 下午 4:00:00,516.97,517.13,511.82,514.95,110171820
2024/3/15 下午 4:00:00,510.21,511.7,508.12,509.83,107646297
2024/3/18 下午 4:00:00,514,515.48,512.44,512.86,88893331
2024/3/19 下午 4:00:00,512.15,516,511.12,515.71,60755263
2024/3/20 下午 4:00:00,515.77,520.62,515.08,520.48,69594574
2024/3/21 下午 4:00:00,523.39,524.11,521.91,522.2,60256112
2024/3/22 下午 4:00:00,522.11,522.61,520.97,521.21,79070842
2024/3/25 下午 4:00:00,519.8,520.95,519.61,519.77,48512108
2024/3/26 下午 4:00:00,521.23,521.58,518.4,518.81,65463744
2024/3/27 下午 4:00:00,521.71,523.21,519.49,523.17,82999777
2024/3/28 下午 4:00:00,523.21,524.61,522.78,523.07,96294886
2024/4/1 下午 4:00:00,523.83,524.38,520.97,522.16,62477540
2024/4/2 下午 4:00:00,518.24,518.98,516.48,518.84,74230308
2024/4/3 下午 4:00:00,517.72,520.95,517.67,519.41,59155759
